Imovel_ID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero,
3268518,450000.0,110.33,-19.9143791,-43.926986699999986,3,1,1,1,455.0,87.62,leste,12/10/2018,Floresta,None,,
3268697,450000.0,224.0,-19.97478,-44.016117699999995,4,3,2,1,210.0,36.0,noroeste,12/10/2018,Caiçaras,None,,
3268989,450000.0,86.0,-19.8992783,-43.92717329999999,3,3,1,2,430.0,141.0,leste,12/10/2018,Sagrada Família,None,,
3269185,450000.0,85.0,-19.9416592,-43.94478579999998,3,2,0,1,290.0,109.13,centro-sul,12/10/2018,Santo Antônio,None,,
3269456,450000.0,105.2,-19.9759371,-43.9644907,3,3,1,2,700.0,187.22,oeste,12/10/2018,Buritis,None,,
3271136,450000.0,85.51,-19.9119405,-43.9284088,3,1,1,1,200.0,134.4,leste,12/10/2018,Floresta,None,,
3271136,450000.0,85.51,-19.9119405,-43.9284088,3,1,1,1,200.0,134.4,leste,12/10/2018,Santa Tereza,None,,
358826,452000.0,73.2,-19.9497871,-43.93777069999999,3,2,1,2,380.0,203.0,centro-sul,12/10/2018,São Pedro,None,,
281123,455000.0,127.0,-19.9434817,-43.98468939999998,3,1,1,2,250.0,120.0,oeste,12/10/2018,Salgado Filho,None,,
351115,455000.0,118.0,-19.9470375,-43.9407994,3,3,1,2,641.0,135.0,centro-sul,12/10/2018,Santo Antônio,None,,
3259096,455000.0,100.0,-19.881073,-43.99598900000001,2,1,1,2,200.0,70.0,pampulha,12/10/2018,Castelo,None,,
3267079,455000.0,110.0,-19.9336313,-43.95777320000002,3,3,0,1,400.0,158.18,oeste,12/10/2018,Gutierrez,None,,
169619,455600.0,66.71,-19.8898286,-43.98075110000002,2,2,1,2,1.0,1.0,pampulha,12/10/2018,Engenho Nogueira,None,,
53060,457889.0,74.15,-19.8866512,-44.00463079999997,3,2,1,2,450.0,100.0,pampulha,12/10/2018,Manacás,None,,
53073,457889.0,74.15,-19.8866512,-44.00463079999997,3,2,1,2,450.0,100.0,pampulha,12/10/2018,Manacás,None,,
144546,458000.0,110.0,-16.6962456,-49.089941599999975,3,1,0,0,754.0,120.87,centro-sul,12/10/2018,Centro,None,,
144546,458000.0,110.0,-16.6962456,-49.089941599999975,3,1,0,0,754.0,120.87,centro-sul,12/10/2018,Lourdes,None,,
30764,459000.0,89.13,-19.8918167,-43.99495539999998,3,1,1,2,250.0,120.0,pampulha,12/10/2018,Castelo,None,,
336363,459000.0,95.06,-19.9707312,-43.973264700000016,3,3,1,1,300.0,161.84,oeste,12/10/2018,Buritis,None,,
355252,459000.0,77.42,-19.9715299,-43.965983800000004,3,3,1,2,688.79,166.29,oeste,12/10/2018,Buritis,None,,
27729,459900.0,108.59,-19.885825,-43.99490900000001,3,1,1,2,300.0,100.0,pampulha,12/10/2018,Castelo,None,,
10075,460000.0,60.0,-19.9762266,-43.94611179999998,1,2,0,1,517.0,292.18,centro-sul,12/10/2018,Belvedere,None,,
11651,460000.0,100.0,-19.9411539,-43.944368499999996,3,2,1,2,360.0,150.0,centro-sul,12/10/2018,Santo Antônio,None,,
30741,460000.0,95.0,-19.879674,-43.999303999999995,3,2,1,2,250.0,80.0,pampulha,12/10/2018,Castelo,None,,
50980,460000.0,101.03,-19.9774985,-43.97368849999998,4,2,1,2,520.0,137.0,oeste,12/10/2018,Buritis,None,,
52102,460000.0,120.0,-19.9233347,-43.99045309999997,2,3,1,1,200.0,127.45,noroeste,12/10/2018,Coração Eucarístico,None,,
155458,460000.0,70.0,-19.9576771,-43.939118199999996,2,3,1,2,900.0,165.0,centro-sul,12/10/2018,Sion,None,,
155898,460000.0,95.0,-19.9411706,-43.9453628,3,1,0,1,450.0,130.0,centro-sul,12/10/2018,Santo Antônio,None,,
168720,460000.0,94.0,-19.9147269,-43.99037069999997,3,1,1,2,420.0,31.0,noroeste,12/10/2018,Padre Eustáquio,None,,
169903,460000.0,110.0,-19.879949,-44.00473969999996,3,1,2,2,300.0,160.0,pampulha,12/10/2018,Castelo,None,,
193625,460000.0,170.0,-19.9341963,-43.998854600000016,4,3,1,2,100.0,105.8,noroeste,12/10/2018,Alto dos Pinheiros,None,,
193625,460000.0,170.0,-19.9341963,-43.998854600000016,4,3,1,2,100.0,105.8,noroeste,12/10/2018,João Pinheiro,None,,
224048,460000.0,150.0,-19.8432382,-43.9763562,3,1,1,2,150.0,144.1,pampulha,12/10/2018,Santa Amélia,None,,
336433,460000.0,68.25,-19.9409133,-43.9148591,2,2,1,1,430.0,133.0,centro-sul,12/10/2018,Serra,None,,
339709,460000.0,58.93,-19.858557,-43.957224800000006,2,2,1,2,0.01,0.01,pampulha,12/10/2018,Jaraguá,None,,
339709,460000.0,58.93,-19.858557,-43.957224800000006,2,2,1,2,0.01,0.01,pampulha,12/10/2018,Liberdade,None,,
341937,460000.0,125.0,-19.8325924,-43.94566739999999,3,2,1,2,200.0,140.0,norte,12/10/2018,Planalto,None,,
342336,460000.0,137.8,-19.9102969,-43.9783506,3,2,1,2,250.0,150.16,noroeste,12/10/2018,Caiçaras,None,,
342336,460000.0,137.8,-19.9102969,-43.9783506,3,2,1,2,250.0,150.16,noroeste,12/10/2018,Monsenhor Messias,None,,
351568,460000.0,85.0,-19.9453351,-43.941834700000015,2,2,1,1,550.0,118.96,centro-sul,12/10/2018,Santo Antônio,None,,
352875,460000.0,155.0,-19.971132,-43.96746689999998,4,2,1,2,566.0,164.15,oeste,12/10/2018,Buritis,None,,
359598,460000.0,101.35,-19.9324338,-43.95872929999996,3,2,0,1,300.0,169.0,oeste,12/10/2018,Gutierrez,None,,
360442,460000.0,130.0,-19.9408118,-43.9498059,3,2,1,1,320.0,128.42,centro-sul,12/10/2018,Cidade Jardim,None,,
362345,460000.0,74.37,-19.8547588,-43.95862439999996,3,2,1,2,480.0,104.0,pampulha,12/10/2018,São Luiz,None,,
362345,460000.0,74.37,-19.8547588,-43.95862439999996,3,2,1,2,480.0,104.0,pampulha,12/10/2018,São Luiz (pampulha),None,,
363446,460000.0,173.7,-19.9351605,-43.91943170000002,4,1,1,2,445.61,122.71,centro-sul,12/10/2018,Serra,None,,
363446,460000.0,173.7,-19.9351605,-43.91943170000002,4,1,1,2,445.61,122.71,leste,12/10/2018,São Lucas,None,,
411391,460000.0,118.0,-19.8407073,-44.01046969999999,3,1,3,2,100.0,100.0,pampulha,12/10/2018,Trevo,None,,
411611,460000.0,118.0,-19.8407073,-44.01046969999999,3,1,3,2,100.0,100.0,pampulha,12/10/2018,Trevo,None,,
500818,460000.0,90.0,-19.9478346,-43.926482299999975,3,2,1,1,650.0,165.0,centro-sul,12/10/2018,Anchieta,None,,
519823,460000.0,170.0,-19.945803,-43.92173100000002,4,3,1,2,504.0,233.0,centro-sul,12/10/2018,Cruzeiro,None,,
1614749,460000.0,118.88,-19.8286099,-43.99483679999997,3,1,1,2,154.5,116.66,pampulha,12/10/2018,Céu Azul,None,,
1671660,460000.0,119.0,-19.9735861,-43.96792370000003,3,2,1,2,375.0,127.89,oeste,12/10/2018,Buritis,None,,
2097626,460000.0,91.0,-19.9378513,-43.936195399999974,3,1,0,1,250.0,178.4,centro-sul,12/10/2018,Funcionários,None,,
2097626,460000.0,91.0,-19.9378513,-43.936195399999974,3,1,0,1,250.0,178.4,centro-sul,12/10/2018,Savassi,None,,
3214949,460000.0,91.12,-19.9485865,-43.92891179999998,3,2,1,1,300.0,300.0,centro-sul,12/10/2018,Anchieta,None,,
3234856,460000.0,169.0,-19.942347,-43.98124199999995,3,3,1,2,380.0,116.0,oeste,12/10/2018,Nova Suíssa,None,,
3234856,460000.0,169.0,-19.942347,-43.98124199999995,3,3,1,2,380.0,116.0,oeste,12/10/2018,Salgado Filho,None,,
3238736,460000.0,164.21,-19.9427965,-43.96917259999998,3,1,1,2,300.0,155.77,oeste,12/10/2018,Nova Granada,None,,
3244172,460000.0,91.54,-19.9504615,-43.926726900000006,2,2,1,1,245.0,150.0,centro-sul,12/10/2018,Anchieta,None,,
3244172,460000.0,91.54,-19.9504615,-43.926726900000006,2,2,1,1,245.0,150.0,centro-sul,12/10/2018,Carmo,None,,
3246758,460000.0,140.0,-19.8923725,-43.99876819999997,4,1,1,2,360.0,55.0,pampulha,12/10/2018,Manacás,None,,
3248451,460000.0,124.54,-19.8556617,-43.95682929999998,3,2,1,2,452.82,133.4,pampulha,12/10/2018,Jaraguá,None,,
3248451,460000.0,124.54,-19.8556617,-43.95682929999998,3,2,1,2,452.82,133.4,pampulha,12/10/2018,Pampulha,None,,
3250352,460000.0,40.51,0.0,0.0,3,2,1,1,350.0,1253.0,pampulha,12/10/2018,Dona Clara,None,,
3252637,460000.0,83.45,-19.879572,-43.932394999999985,3,2,1,2,250.0,162.38,nordeste,12/10/2018,Ipiranga,None,,
3257846,460000.0,82.0,-19.8850231,-43.90864829999998,3,3,1,3,370.0,132.0,leste,12/10/2018,Santa Inês,None,,
3257846,460000.0,82.0,-19.8850231,-43.90864829999998,3,3,1,3,370.0,132.0,venda-nova,12/10/2018,Ana Lúcia,None,,
3259537,460000.0,85.0,-19.8768143,-43.99577099999999,3,1,1,2,10.0,10.0,pampulha,12/10/2018,Castelo,None,,
3259553,460000.0,85.0,-19.8768143,-43.99577099999999,3,1,1,2,10.0,10.0,pampulha,12/10/2018,Castelo,None,,
3259561,460000.0,85.0,-19.8767989,-43.99589100000003,3,1,1,2,10.0,10.0,pampulha,12/10/2018,Castelo,None,,
3262542,460000.0,82.27,-19.886332,-43.98361999999997,3,2,1,2,693.0,190.0,pampulha,12/10/2018,Ouro Preto,None,,
3267543,460000.0,105.0,-19.9817037,-43.97423409999999,4,2,1,2,520.0,255.17,oeste,12/10/2018,Buritis,None,,
3269562,460000.0,73.13,-19.9101034,-43.91860650000001,3,2,1,2,200.0,1635.37,leste,12/10/2018,Horto,None,,
3269562,460000.0,73.13,-19.9101034,-43.91860650000001,3,2,1,2,200.0,1635.37,leste,12/10/2018,Sagrada Família,None,,
3270925,460000.0,99.2,-19.9804715,-43.9744498,4,3,1,2,600.0,160.27,oeste,12/10/2018,Buritis,None,,
159573,460366.67,74.31,-19.8676907,-43.99466330000001,2,2,1,2,460.0,100.0,pampulha,12/10/2018,Paquetá,None,,
159567,463816.67,73.89,-19.8676907,-43.99466330000001,2,2,1,2,460.0,100.0,pampulha,12/10/2018,Paquetá,None,,
159572,463816.67,73.89,-19.8676907,-43.99466330000001,2,2,1,2,460.0,100.0,pampulha,12/10/2018,Paquetá,None,,
54914,465000.0,76.92,-19.9071854,-43.908353799999986,3,2,1,2,300.0,1.0,leste,12/10/2018,Esplanada,None,,
54914,465000.0,76.92,-19.9071854,-43.908353799999986,3,2,1,2,300.0,1.0,leste,12/10/2018,Pompéia,None,,
157471,465000.0,132.89,-19.8952092,-43.970778300000006,3,3,1,2,210.0,105.0,noroeste,12/10/2018,Caiçaras,None,,
308277,465000.0,110.0,-19.92876,-43.91168290000002,3,2,1,1,396.0,114.16,leste,12/10/2018,São Lucas,None,,
344143,465000.0,148.82,-19.8994534,-43.976834,3,4,1,2,231.0,120.36,noroeste,12/10/2018,Alto Caiçaras,None,,
344143,465000.0,148.82,-19.8994534,-43.976834,3,4,1,2,231.0,120.36,noroeste,12/10/2018,Caiçaras,None,,
353528,465000.0,110.0,-19.948029,-43.94167300000004,3,2,1,1,400.0,115.18,centro-sul,12/10/2018,Santo Antônio,None,,
3255338,465000.0,155.87,-19.887876,-43.910212,3,2,1,1,360.0,1126.83,leste,12/10/2018,Santa Inês,None,,
3266419,465000.0,86.89,-19.912317,-43.959990000000005,4,2,1,2,300.0,112.0,noroeste,12/10/2018,Carlos Prates,None,,
146155,467000.0,110.0,-19.9280742,-43.95811259999999,3,1,0,1,280.0,120.0,oeste,12/10/2018,Prado,None,,
180222,467000.0,77.2,-19.9749628,-43.97697950000003,2,3,1,2,300.0,174.36,oeste,12/10/2018,Buritis,None,,
3244698,467000.0,68.21,-19.949916,-43.945265000000006,2,2,1,2,288.0,185.54,centro-sul,12/10/2018,Santo Antônio,None,,
34019,468000.0,130.0,-19.9718738,-43.972646499999996,4,3,1,2,280.0,190.85,oeste,12/10/2018,Buritis,None,,
3263654,468000.0,82.75,-19.8995765,-43.92624519999998,3,2,1,2,400.0,143.56,leste,12/10/2018,Sagrada Família,None,,
354580,468900.0,94.46,-19.8898286,-43.98075110000002,3,3,1,3,1.0,1.0,pampulha,12/10/2018,Engenho Nogueira,None,,
14861,469000.0,105.0,-19.979736,-43.96945800000003,3,1,2,2,380.0,200.0,oeste,12/10/2018,Buritis,None,,
24229,469000.0,94.67,-19.8723303,-43.91821119999997,4,2,1,3,330.0,250.0,nordeste,12/10/2018,Fernão Dias,None,,
61895,469000.0,85.0,-19.9692463,-43.969887400000005,3,2,1,2,770.0,185.49,oeste,12/10/2018,Buritis,None,,
136334,469000.0,110.0,-19.9481002,-43.92286899999999,3,3,1,1,600.0,146.96,centro-sul,12/10/2018,Anchieta,None,,
136334,469000.0,110.0,-19.9481002,-43.92286899999999,3,3,1,1,600.0,146.96,centro-sul,12/10/2018,Cruzeiro,None,,
335607,469000.0,100.0,-19.9409679,-43.91665420000004,3,3,2,2,400.0,105.63,centro-sul,12/10/2018,Serra,None,,
363668,469000.0,81.81,-19.9719166,-43.966694700000005,3,2,1,2,688.79,180.86,oeste,12/10/2018,Buritis,None,,
1837444,469000.0,125.0,-19.9378794,-43.94862639999997,4,1,0,1,300.0,160.0,centro-sul,12/10/2018,Cidade Jardim,None,,
3248758,469000.0,97.71,-19.9698302,-43.96899669999999,3,3,1,2,1000.0,207.64,oeste,12/10/2018,Buritis,None,,
1683016,469900.0,61.55,-19.9512056,-43.9395993,2,2,1,2,400.0,203.03,centro-sul,12/10/2018,São Pedro,None,,
11689,470000.0,98.84,-19.9788884,-43.9658541,3,3,1,2,250.0,170.0,oeste,12/10/2018,Buritis,None,,
12058,470000.0,85.0,-19.9817812,-43.974152300000014,2,2,1,2,360.0,128.54,oeste,12/10/2018,Buritis,None,,
35402,470000.0,142.34,-19.9024107,-43.91223020000001,3,3,2,1,210.0,84.36,leste,12/10/2018,Sagrada Família,None,,
60883,470000.0,115.13,-19.904207,-43.9071639,3,1,1,2,300.0,167.0,leste,12/10/2018,Esplanada,None,,
64696,470000.0,185.0,-19.901137,-43.97679900000003,3,4,1,2,330.0,95.0,noroeste,12/10/2018,Caiçaras,None,,
137452,470000.0,80.0,-19.9411115,-43.949974399999974,3,2,1,1,620.0,141.39,centro-sul,12/10/2018,Cidade Jardim,None,,
137452,470000.0,80.0,-19.9411115,-43.949974399999974,3,2,1,1,620.0,141.39,centro-sul,12/10/2018,Coração de Jesus,None,,
141388,470000.0,135.52,-19.8248559,-43.9612525,3,1,1,2,400.0,92.71,norte,12/10/2018,Planalto,None,,
148517,470000.0,92.0,-19.8741469,-43.999070399999994,3,1,1,3,320.0,110.89,pampulha,12/10/2018,Castelo,None,,
149920,470000.0,70.0,-19.9470563,-43.9507514,2,2,1,1,260.0,151.61,centro-sul,12/10/2018,Cidade Jardim,None,,
149920,470000.0,70.0,-19.9470563,-43.9507514,2,2,1,1,260.0,151.61,centro-sul,12/10/2018,Vila Paris,None,,
151988,470000.0,90.0,-19.9375387,-43.96729490000001,3,2,1,2,170.0,67.21,oeste,12/10/2018,Grajaú,None,,
162749,470000.0,95.0,-19.9688698,-43.96573280000001,3,2,1,2,700.0,136.9,oeste,12/10/2018,Buritis,None,,
336306,470000.0,120.0,-19.9437076,-43.95298819999999,3,3,1,1,375.0,249.91,centro-sul,12/10/2018,Luxemburgo,None,,
358147,470000.0,140.0,-19.9275756,-43.99391579999997,3,3,1,2,330.0,141.0,noroeste,12/10/2018,Coração Eucarístico,None,,
361552,470000.0,100.0,-19.9356699,-43.97089299999999,3,2,1,2,1230.0,165.0,oeste,12/10/2018,Barroca,None,,
361552,470000.0,100.0,-19.9356699,-43.97089299999999,3,2,1,2,1230.0,165.0,oeste,12/10/2018,Grajaú,None,,
397164,470000.0,70.0,-19.9350418,-43.97499270000003,3,2,0,1,250.0,77.0,oeste,12/10/2018,Nova Suíssa,None,,
489067,470000.0,160.0,0.0,0.0,4,3,1,2,150.0,90.0,noroeste,12/10/2018,Caiçaras,None,,
762160,470000.0,95.0,-19.9223256,-43.98933320000003,3,2,1,2,470.0,129.79,noroeste,12/10/2018,Coração Eucarístico,None,,
1580522,470000.0,100.0,-19.948143,-43.93282999999997,3,2,1,2,400.0,0.01,centro-sul,12/10/2018,Carmo,None,,
1603350,470000.0,146.0,-19.867327472468244,-43.9859726761963,3,1,1,1,450.0,103.63,pampulha,12/10/2018,Ouro Preto,None,,
1701535,470000.0,81.0,-19.8700998,-43.99008989999999,3,1,1,2,500.0,140.0,pampulha,12/10/2018,Ouro Preto,None,,
1752950,470000.0,80.0,-19.9428003,-43.94987739999999,3,2,1,1,600.0,155.12,centro-sul,12/10/2018,Cidade Jardim,None,,
1752950,470000.0,80.0,-19.9428003,-43.94987739999999,3,2,1,1,600.0,155.12,centro-sul,12/10/2018,Coração de Jesus,None,,
2235622,470000.0,130.0,-19.9191734,-43.938648599999965,2,2,1,0,400.0,187.01,centro-sul,12/10/2018,Centro,None,,
2235622,470000.0,130.0,-19.9191734,-43.938648599999965,2,2,1,0,400.0,187.01,centro-sul,12/10/2018,Lourdes,None,,
3215125,470000.0,110.0,-19.9004841,-44.00682660000001,2,1,1,2,250.0,1.0,noroeste,12/10/2018,Glória,None,,
3215125,470000.0,110.0,-19.9004841,-44.00682660000001,2,1,1,2,250.0,1.0,noroeste,12/10/2018,Primavera,None,,
3215417,470000.0,83.6,-19.8792279,-43.93250699999999,3,2,1,2,250.0,181.0,nordeste,12/10/2018,Ipiranga,None,,
3238146,470000.0,83.0,-19.9807626,-43.97513730000003,3,3,1,2,480.0,150.0,oeste,12/10/2018,Buritis,None,,
3239223,470000.0,90.0,-19.9756504,-43.976430600000015,3,3,1,2,400.0,130.0,oeste,12/10/2018,Buritis,None,,
3251572,470000.0,102.0,-19.8759385,-43.98518809999996,3,2,1,1,600.0,160.0,pampulha,12/10/2018,Ouro Preto,None,,
3255319,470000.0,98.0,0.0,0.0,3,1,1,2,150.0,250.0,pampulha,12/10/2018,Castelo,None,,
3259533,470000.0,85.96,-19.9811464,-43.97648149999998,3,2,1,2,540.0,190.0,oeste,12/10/2018,Buritis,None,,
3259627,470000.0,113.0,-19.8712142,-43.91516530000001,3,3,1,3,350.0,128.0,nordeste,12/10/2018,Fernão Dias,None,,
3262313,470000.0,80.0,-19.9018994,-43.9236487,3,3,1,2,500.0,145.0,leste,12/10/2018,Sagrada Família,None,,
3264746,470000.0,199.0,0.0,0.0,3,3,1,2,540.0,140.0,noroeste,12/10/2018,Minas Brasil,None,,
3264746,470000.0,199.0,0.0,0.0,3,3,1,2,540.0,140.0,noroeste,12/10/2018,Padre Eustáquio,None,,
3265474,470000.0,160.0,0.0,0.0,2,1,1,2,280.0,100.0,pampulha,12/10/2018,Castelo,None,,
3267625,470000.0,115.0,-19.944141,-43.933080200000006,3,2,1,1,350.0,148.07,centro-sul,12/10/2018,Carmo,None,,
3267625,470000.0,115.0,-19.944141,-43.933080200000006,3,2,1,1,350.0,148.07,centro-sul,12/10/2018,Savassi,None,,
363103,472320.0,39.36,-19.935547,-43.929664,1,1,1,2,250.0,115.0,centro-sul,12/10/2018,Funcionários,None,,
250669,474000.0,78.44,-19.9831479,-43.9740693,3,1,1,2,500.0,133.0,oeste,12/10/2018,Buritis,None,,
58579,475000.0,92.0,-19.9824292,-43.9881891,3,2,1,2,870.0,172.58,oeste,12/10/2018,Buritis,None,,
168954,475000.0,120.0,-19.9322177,-43.93130910000002,3,1,0,1,558.0,131.2,centro-sul,12/10/2018,Savassi,None,,
174202,475000.0,100.0,-19.9700819,-43.96531859999999,3,2,1,2,440.0,156.3,oeste,12/10/2018,Buritis,None,,
344576,475000.0,106.0,-19.938004,-43.981110899999976,4,3,1,2,150.0,131.0,oeste,12/10/2018,Nova Suíssa,None,,
344576,475000.0,106.0,-19.938004,-43.981110899999976,4,3,1,2,150.0,131.0,oeste,12/10/2018,Salgado Filho,None,,
728619,475000.0,69.94,-19.9057007,-43.9020261,3,2,1,2,170.0,1.0,leste,12/10/2018,Esplanada,None,,
1099459,475000.0,88.8,-19.8857453,-43.99476800000002,3,1,1,2,700.0,203.41,pampulha,12/10/2018,Castelo,None,,
1695056,475000.0,144.31,0.0,0.0,3,1,1,2,275.0,116.58,centro-sul,12/10/2018,Santa Efigênia,None,,
2682112,475000.0,89.34,-19.9281305,-43.993261099999984,3,3,3,2,350.0,127.75,noroeste,12/10/2018,Coração Eucarístico,None,,
3248954,477000.0,110.07,0.0,0.0,3,2,1,1,380.0,1329.26,nordeste,12/10/2018,União,None,,
3266812,477000.0,114.09,-19.8746287,-43.98941880000001,3,1,1,2,530.0,148.0,pampulha,12/10/2018,Ouro Preto,None,,
3251685,477800.0,94.46,-19.8898286,-43.98075110000002,2,2,1,2,1.0,1.0,pampulha,12/10/2018,Engenho Nogueira,None,,
3240827,478000.0,71.23,-19.9194606,-43.93021139999996,2,1,1,2,800.0,187.0,leste,12/10/2018,Floresta,None,,
359555,479000.0,140.0,-19.8978715,-43.97177859999999,3,2,1,2,80.0,80.0,noroeste,12/10/2018,Alto Caiçaras,None,,
1462164,479000.0,73.44,-19.9430999,-43.97242110000002,3,2,1,2,350.0,269.04,oeste,12/10/2018,Jardim América,None,,
1529797,479000.0,62.57,-19.9184985,-43.91318039999999,3,1,0,1,515.0,103.84,centro-sul,12/10/2018,Santa Efigênia,None,,
1529797,479000.0,62.57,-19.9184985,-43.91318039999999,3,1,0,1,515.0,103.84,leste,12/10/2018,São Lucas,None,,
1839008,479000.0,120.0,-19.8892217,-43.995969100000025,3,1,1,3,270.0,190.0,pampulha,12/10/2018,Castelo,None,,
3243004,479000.0,110.0,-19.92870145517684,-43.9316411767212,3,3,1,1,350.0,189.42,centro-sul,12/10/2018,Funcionários,None,,
3243004,479000.0,110.0,-19.92870145517684,-43.9316411767212,3,3,1,1,350.0,189.42,centro-sul,12/10/2018,Santa Efigênia,None,,
3246765,479000.0,78.0,-19.942478,-43.973701000000005,3,2,1,2,235.0,161.0,oeste,12/10/2018,Jardim América,None,,
3258938,479000.0,98.66,-19.9727469,-43.97047199999997,3,2,1,2,600.0,206.76,oeste,12/10/2018,Buritis,None,,
3263899,479000.0,85.0,-19.9696548,-43.97012139999998,3,2,1,2,1000.0,203.51,oeste,12/10/2018,Buritis,None,,
7730,480000.0,127.58,-19.9136256,-43.916978900000004,3,3,2,2,220.0,70.0,leste,12/10/2018,Santa Tereza,None,,
23206,480000.0,131.83,-19.9222624,-43.947589300000004,3,2,0,0,350.0,99.76,centro-sul,12/10/2018,Barro Preto,None,,
31424,480000.0,77.0,-19.925655,-43.96793100000002,3,2,1,2,350.0,150.0,oeste,12/10/2018,Calafate,None,,
31424,480000.0,77.0,-19.925655,-43.96793100000002,3,2,1,2,350.0,150.0,oeste,12/10/2018,Prado,None,,
36473,480000.0,95.0,-19.9404693,-43.96314330000001,3,2,0,2,250.0,103.0,oeste,12/10/2018,Gutierrez,None,,
51416,480000.0,96.0,-19.9290884,-43.96807869999998,2,2,1,2,150.0,174.0,oeste,12/10/2018,Calafate,None,,
51416,480000.0,96.0,-19.9290884,-43.96807869999998,2,2,1,2,150.0,174.0,oeste,12/10/2018,Prado,None,,
51842,480000.0,55.43,-19.9369267,-43.922849299999996,2,1,2,2,650.0,240.0,centro-sul,12/10/2018,Serra,None,,
53839,480000.0,98.0,-19.8830741,-43.994163000000015,3,2,1,2,400.0,165.0,pampulha,12/10/2018,Castelo,None,,
127222,480000.0,69.0,-19.9501942,-43.938520400000016,2,1,1,2,400.0,0.01,centro-sul,12/10/2018,São Pedro,None,,
130407,480000.0,160.0,-19.8965436,-43.97708439999997,4,2,2,2,300.0,133.33,noroeste,12/10/2018,Caiçaras,None,,
146511,480000.0,70.0,-19.9591727,-43.93747559999997,3,1,1,2,696.0,199.74,centro-sul,12/10/2018,Sion,None,,
161426,480000.0,110.0,-19.947798,-43.92164309999998,3,2,1,1,532.0,148.09,centro-sul,12/10/2018,Cruzeiro,None,,
165235,480000.0,95.0,-19.9127046,-43.909228900000016,3,2,1,2,350.0,93.0,leste,12/10/2018,Santa Tereza,None,,
174884,480000.0,160.0,0.0,0.0,3,2,1,2,160.0,125.0,,12/10/2018,Santa Cruz,None,,
175082,480000.0,140.0,-23.275879,-51.27463799999998,3,2,0,0,800.0,90.0,centro-sul,12/10/2018,Centro,None,,
176093,480000.0,92.0,-19.9293008,-43.90801499999998,3,2,1,2,300.0,145.48,leste,12/10/2018,São Lucas,None,,
179204,480000.0,85.89,-19.931132,-43.96091739999997,3,3,1,1,400.0,102.71,oeste,12/10/2018,Gutierrez,None,,
206664,480000.0,85.0,-19.9441342,-43.93680489999997,2,1,1,1,380.0,77.85,centro-sul,12/10/2018,São Pedro,None,,
306946,480000.0,91.0,-19.938768,-43.93251499999997,3,3,1,1,300.0,168.75,centro-sul,12/10/2018,Funcionários,None,,
327713,480000.0,95.0,-19.9496692,-43.94273020000003,3,2,1,1,756.01,150.59,centro-sul,12/10/2018,Santo Antônio,None,,
335107,480000.0,126.0,-19.9472169,-43.95026100000001,3,3,1,1,388.0,144.5,centro-sul,12/10/2018,Coração de Jesus,None,,
335871,480000.0,139.0,-19.88007,-44.00460799999996,2,2,1,2,350.0,110.0,pampulha,12/10/2018,Castelo,None,,
344823,480000.0,110.0,-19.9473334,-43.943512699999985,3,3,1,2,400.0,182.2,centro-sul,12/10/2018,Santo Antônio,None,,
351536,480000.0,120.0,0.0,0.0,4,3,1,1,427.0,118.78,oeste,12/10/2018,Grajaú,None,,
351536,480000.0,120.0,0.0,0.0,4,3,1,1,427.0,118.78,oeste,12/10/2018,Gutierrez,None,,
352933,480000.0,126.0,-19.9252208,-43.99204950000001,3,2,1,2,370.0,105.0,noroeste,12/10/2018,Coração Eucarístico,None,,
354472,480000.0,79.61,-19.97315,-43.96864640000001,2,2,1,1,566.0,168.29,oeste,12/10/2018,Buritis,None,,
354817,480000.0,174.11,-19.9424305,-43.975229600000034,2,2,0,2,350.0,151.0,oeste,12/10/2018,Jardim América,None,,
355455,480000.0,155.6,-19.937043,-43.977667999999994,4,3,1,2,390.0,87.0,oeste,12/10/2018,Jardim América,None,,
355455,480000.0,155.6,-19.937043,-43.977667999999994,4,3,1,2,390.0,87.0,oeste,12/10/2018,Nova Suíssa,None,,
357077,480000.0,75.35,-19.9350667,-43.971030299999995,3,3,1,2,200.0,100.0,oeste,12/10/2018,Nova Granada,None,,
360038,480000.0,82.32,-19.9763466,-43.96939659999998,3,2,2,2,350.0,146.21,oeste,12/10/2018,Buritis,None,,
361631,480000.0,101.29,-19.888813,-43.90756399999998,3,3,1,2,250.0,106.38,leste,12/10/2018,Santa Inês,None,,
362292,480000.0,75.0,-19.9452775,-43.94880860000001,2,2,1,1,426.0,162.75,centro-sul,12/10/2018,Santo Antônio,None,,
363261,480000.0,100.0,-19.821699,-43.98397499999999,3,1,1,2,1.0,1.0,venda-nova,12/10/2018,Rio Branco,None,,
364643,480000.0,177.0,-19.821378,-43.9726799,3,2,1,2,200.0,1442.0,pampulha,12/10/2018,Santa Mônica,None,,
365009,480000.0,50.82,-19.9461109,-43.9196728,2,1,1,2,300.0,1960.0,centro-sul,12/10/2018,Anchieta,None,,
365009,480000.0,50.82,-19.9461109,-43.9196728,2,1,1,2,300.0,1960.0,centro-sul,12/10/2018,Cruzeiro,None,,
